year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,6,7,1200,0,1447,-20,UA,N525UA,580,JFK,SFO,323,2586,12,0
2013,8,20,1725,-4,1921,-8,EV,N24103,4581,EWR,CMH,70,463,17,25
2013,7,9,1630,6,1808,-8,EV,N36915,4212,EWR,RDU,64,416,16,30
2013,10,29,1339,-6,1715,25,AA,N332AA,117,JFK,LAX,356,2475,13,39
2013,7,9,1456,-4,1718,66,US,N965UW,2132,LGA,BOS,39,184,14,56
2013,6,1,1625,14,1907,-11,UA,N73406,1601,EWR,FLL,146,1065,16,25
2013,12,4,1513,-11,1645,-4,EV,N18556,4580,EWR,MKE,128,725,15,13
2013,9,4,2023,-7,2213,-38,EV,N759EV,5209,LGA,CHS,91,641,20,23
2013,10,26,1923,-2,2227,-17,DL,N377NW,2307,JFK,SAT,223,1587,19,23
2013,8,3,1214,-6,1325,-16,EV,N13978,4357,EWR,BUF,50,282,12,14
2013,3,15,1556,-4,1702,-10,US,N952UW,2134,LGA,BOS,39,184,15,56
2013,10,3,1313,-7,1609,-16,UA,N834UA,436,EWR,FLL,157,1065,13,13
2013,10,24,1606,-2,1745,-7,B6,N355JB,1105,JFK,ORD,115,740,16,6
2013,9,7,1226,-4,1439,-52,UA,N442UA,273,EWR,SNA,293,2434,12,26
2013,6,24,2002,152,2257,134,B6,N636JB,263,JFK,SEA,313,2422,20,2
2013,1,28,1826,-4,2124,36,UA,N535UA,612,EWR,DEN,267,1605,18,26
2013,7,16,1834,-1,2205,10,AA,N3AFAA,269,JFK,SEA,315,2422,18,34
2013,5,9,722,-8,1006,-59,VX,N641VA,183,EWR,SFO,333,2565,7,22
2013,11,29,1735,0,1847,-4,EV,N16954,4240,EWR,BUF,53,282,17,35
2013,4,7,1857,-2,2114,10,EV,N13965,5679,EWR,CLT,84,529,18,57
2013,11,4,1016,36,1227,30,EV,N600QX,4880,LGA,MEM,138,963,10,16
2013,3,17,906,-4,1209,-4,DL,N330NW,1885,LGA,MCO,138,950,9,6
2013,10,23,1057,-3,1423,8,DL,N301NB,2098,LGA,MIA,169,1096,10,57
2013,12,20,939,14,1254,-11,WN,N931WN,2344,EWR,AUS,236,1504,9,39
2013,11,13,1406,-9,1540,-10,AA,N4YNAA,1170,LGA,STL,124,888,14,6
2013,12,13,845,-5,1208,-20,B6,N827JB,15,JFK,SFO,354,2586,8,45
2013,12,5,1537,8,1731,56,UA,N813UA,321,EWR,BOS,71,200,15,37
2013,6,10,2235,170,123,214,EV,N18557,4361,EWR,TYS,105,631,22,35
2013,2,19,1456,-4,1837,0,DL,N717TW,2344,JFK,LAX,339,2475,14,56
2013,4,9,706,-4,1001,-34,VX,N837VA,399,JFK,LAX,326,2475,7,6
2013,10,27,800,0,958,-7,9E,N927XJ,3353,JFK,DTW,88,509,8,0
2013,9,13,805,0,1115,12,DL,N331NB,2395,LGA,PBI,150,1035,8,5
2013,9,8,855,-5,1154,-10,DL,N722TW,120,JFK,LAX,313,2475,8,55
2013,3,25,1428,-2,1721,-11,UA,N77530,1744,LGA,IAH,213,1416,14,28
2013,11,24,1500,5,1811,-9,AA,N3GMAA,2297,LGA,MIA,153,1096,15,0
2013,2,7,1254,-6,1445,-21,9E,N839AY,3762,EWR,CVG,95,569,12,54
2013,1,23,1935,-5,2225,-15,AA,N3AWAA,1787,JFK,TPA,149,1005,19,35
2013,6,14,2330,300,111,256,WN,N235WN,1454,EWR,MSY,148,1167,23,30
2013,11,6,628,-2,901,-18,B6,N594JB,1099,LGA,MCO,130,950,6,28
2013,2,21,758,-7,1009,-20,9E,N605LR,3538,JFK,MSP,168,1029,7,58
2013,1,13,1253,-7,1417,10,US,N760US,2175,LGA,DCA,51,214,12,53
2013,6,26,2017,122,2136,111,WN,N7746C,2603,LGA,BNA,109,764,20,17
2013,8,1,2210,25,44,26,B6,N639JB,611,JFK,LAS,300,2248,22,10
2013,8,10,1151,-4,1441,-14,AA,N3CBAA,2147,EWR,MIA,150,1085,11,51
2013,6,4,1125,-5,1356,29,US,N198UW,1085,LGA,CLT,92,544,11,25
2013,10,17,710,11,920,8,EV,N16571,4122,EWR,SDF,108,642,7,10
2013,10,10,1143,-1,1410,-19,UA,N19130,1519,EWR,MCO,131,937,11,43
2013,3,6,755,-5,935,-25,B6,N353JB,219,JFK,CLT,82,541,7,55
2013,6,4,957,-6,1139,4,FL,N921AT,353,LGA,CAK,62,397,9,57
2013,10,3,1021,-4,1429,49,UA,N512UA,642,JFK,SFO,356,2586,10,21
2013,4,8,632,2,747,-2,EV,N12569,4533,EWR,BUF,52,282,6,32
2013,7,10,859,-1,1153,-3,DL,N704X,120,JFK,LAX,344,2475,8,59
2013,1,16,1724,49,1825,35,B6,N197JB,1176,EWR,BOS,39,200,17,24
2013,2,7,857,-3,1001,-19,US,N950UW,2120,LGA,BOS,37,184,8,57
2013,12,27,1838,-7,2026,-14,MQ,N539MQ,3349,LGA,MSP,150,1020,18,38
2013,2,28,716,-9,946,-44,AS,N532AS,11,EWR,SEA,311,2402,7,16
2013,2,3,1324,-6,1607,-33,AA,N3GAAA,753,LGA,DFW,204,1389,13,24
2013,8,9,15,166,217,148,EV,N16546,3823,EWR,SDF,104,642,0,15
2013,8,10,1449,38,1731,29,B6,N599JB,1883,JFK,MCO,138,944,14,49
2013,5,3,1029,-1,1320,-40,VX,N521VA,187,EWR,SFO,329,2565,10,29
2013,11,1,1945,0,2044,-15,9E,N8977A,3843,JFK,PHL,26,94,19,45
2013,3,14,1705,-5,1916,4,US,N193UW,1012,LGA,CLT,90,544,17,5
2013,10,21,815,-5,1151,-39,AA,N5EVAA,1357,JFK,SJU,195,1598,8,15
2013,8,25,1313,-2,1430,-25,AA,N585AA,331,LGA,ORD,106,733,13,13
2013,10,25,2020,-10,2214,13,FL,N920AT,354,LGA,CAK,62,397,20,20
2013,9,26,852,-8,1240,23,DL,N721TW,1765,JFK,SFO,374,2586,8,52
2013,1,16,2007,157,2225,169,EV,N11539,4382,EWR,DTW,104,488,20,7
2013,4,29,1618,8,1739,-5,9E,N919XJ,3359,JFK,BOS,42,187,16,18
2013,8,17,1910,9,2153,-20,B6,N258JB,201,JFK,FLL,144,1069,19,10
2013,2,7,1506,46,1700,70,MQ,N531MQ,3728,EWR,ORD,117,719,15,6
2013,9,13,2131,6,2341,3,EV,N14977,3837,EWR,SDF,103,642,21,31
2013,8,2,1840,0,2101,-8,9E,N8736A,4245,JFK,CHS,93,636,18,40
2013,5,12,1958,-17,2209,-31,9E,N602XJ,4033,LGA,TYS,100,647,19,58
2013,4,27,1802,-3,1912,-17,DL,N332NW,2383,LGA,PWM,45,269,18,2
2013,5,4,1025,-4,1123,-22,EV,N14143,4240,EWR,BUF,43,282,10,25
2013,6,28,2011,51,2127,27,AA,N3ETAA,361,LGA,ORD,106,733,20,11
2013,10,13,2011,11,2135,3,UA,N406UA,695,LGA,ORD,103,733,20,11
2013,8,11,1557,-13,1731,-29,AA,N488AA,343,LGA,ORD,113,733,15,57
2013,9,4,2120,100,2224,64,AA,N4XLAA,363,LGA,ORD,105,733,21,20
2013,9,17,1658,-2,1914,-7,DL,N353NB,2042,EWR,ATL,108,746,16,58
2013,6,12,1238,-7,1338,-17,AA,N3BKAA,1850,JFK,BOS,42,187,12,38
2013,12,16,1701,-4,2016,10,B6,N537JB,305,EWR,FLL,166,1065,17,1
2013,6,4,724,-1,857,-8,AA,N4YHAA,305,LGA,ORD,114,733,7,24
2013,7,28,2316,256,217,252,UA,N36476,1524,EWR,MIA,153,1085,23,16
2013,6,21,1941,30,2134,19,EV,N16147,4397,EWR,MCI,146,1092,19,41
2013,12,13,1810,-5,2133,-2,AA,N3AYAA,1611,LGA,MIA,154,1096,18,10
2013,11,12,515,0,803,-5,UA,N69806,1487,EWR,IAH,205,1400,5,15
2013,3,30,1536,4,1811,-33,UA,N37434,1739,EWR,RSW,142,1068,15,36
2013,3,21,605,5,917,6,UA,N39297,1077,EWR,MIA,160,1085,6,5
2013,9,28,1505,-5,1732,-3,MQ,N610MQ,3202,JFK,IND,94,665,15,5
2013,5,25,1216,-7,1314,-16,EV,N14177,4219,EWR,SYR,40,195,12,16
2013,8,18,1240,1,1528,-6,B6,N564JB,41,JFK,FLL,148,1069,12,40
2013,5,6,754,-1,935,-30,9E,N921XJ,3353,JFK,DTW,81,509,7,54
2013,8,6,2131,-9,2247,-13,MQ,N851MQ,3621,JFK,DCA,51,213,21,31
2013,9,22,1823,23,2032,31,DL,N339NB,2331,LGA,DTW,79,502,18,23
2013,5,13,1024,-5,1206,-23,EV,N14162,4398,EWR,DSM,140,1017,10,24
2013,3,3,1247,-3,1422,-28,DL,N338NB,1131,LGA,DTW,73,502,12,47
2013,2,9,1806,116,1928,88,AA,N4WSAA,341,LGA,ORD,120,733,18,6
2013,7,27,830,-5,1109,-11,B6,N618JB,1783,JFK,MCO,127,944,8,30
2013,7,7,141,102,528,98,B6,N768JB,745,JFK,PSE,207,1617,1,41
2013,2,28,1907,-3,2153,-39,DL,N381DN,2159,JFK,MCO,143,944,19,7
2013,12,12,1559,-1,1855,-16,UA,N36476,1587,EWR,RSW,159,1068,15,59
2013,9,8,1603,3,1728,8,US,N944UW,2187,LGA,DCA,40,214,16,3
2013,11,13,757,-3,1023,-37,AA,N323AA,33,JFK,LAX,302,2475,7,57
2013,9,18,1254,-5,1545,-12,DL,N3748Y,1375,JFK,SLC,268,1990,12,54
2013,9,11,1432,-8,1655,15,DL,N319NB,1231,LGA,DTW,94,502,14,32
2013,3,28,625,-5,830,-13,US,N193UW,1433,LGA,CLT,89,544,6,25
2013,9,8,1456,-3,1711,-19,EV,N16954,4377,EWR,JAX,111,820,14,56
2013,6,14,1242,1,1536,-3,UA,N17122,1186,EWR,MIA,153,1085,12,42
2013,6,1,850,-5,1039,-16,DL,N766NC,2179,EWR,DTW,80,488,8,50
2013,9,10,734,-6,1006,-29,B6,N258JB,163,JFK,SRQ,135,1041,7,34
2013,9,27,1409,77,1552,62,EV,N16559,3852,EWR,DTW,76,488,14,9
2013,7,17,1858,-3,2030,6,EV,N19554,4131,EWR,RIC,50,277,18,58
2013,10,11,1549,114,1714,92,EV,N16963,4100,EWR,MEM,129,946,15,49
2013,2,10,1516,1,1820,13,UA,N59053,1205,EWR,IAH,222,1400,15,16
2013,2,2,1219,4,1331,3,EV,N11544,4087,EWR,PWM,49,284,12,19
2013,11,20,1643,-2,1835,-8,EV,N19554,4201,EWR,DAY,82,533,16,43
2013,6,20,1726,3,2017,4,UA,N16732,1611,EWR,IAH,192,1400,17,26
2013,1,31,651,-9,839,-11,AA,N4XBAA,305,LGA,ORD,126,733,6,51
2013,11,15,816,6,1059,25,DL,N327NB,2457,LGA,MSY,186,1183,8,16
2013,2,21,808,6,1053,21,UA,N588UA,883,LGA,DEN,259,1620,8,8
2013,5,4,1149,-1,1425,-9,UA,N29129,1573,EWR,MCO,129,937,11,49
2013,11,20,914,-7,1241,6,B6,N655JB,223,JFK,LAX,346,2475,9,14
2013,12,22,847,30,1003,17,EV,N14977,4409,EWR,RIC,55,277,8,47
2013,1,16,1743,16,2118,38,UA,N14214,1100,EWR,SEA,375,2402,17,43
2013,6,18,1751,106,2044,88,DL,N3733Z,706,JFK,AUS,211,1521,17,51
2013,6,13,1950,190,2224,251,9E,N8943A,3788,JFK,PHL,46,94,19,50
2013,8,23,1934,-1,2217,-45,DL,N688DL,87,JFK,SLC,261,1990,19,34
2013,4,21,1714,14,2035,10,AA,N329AA,181,JFK,LAX,358,2475,17,14
2013,2,3,2105,80,2323,42,9E,N921XJ,3314,JFK,JAX,118,828,21,5
2013,6,24,559,-1,831,-9,WN,N286WN,488,EWR,HOU,190,1411,5,59
2013,9,6,1321,-4,1608,-19,UA,N566UA,483,EWR,FLL,151,1065,13,21
2013,12,15,1203,-4,1322,-1,DL,N327NB,437,JFK,BOS,34,187,12,3
2013,5,5,900,0,1201,-19,UA,N76519,1735,EWR,LAX,334,2454,9,0
2013,12,2,1206,1,1437,-15,9E,N902XJ,3508,LGA,JAX,120,833,12,6
2013,2,24,951,-9,1100,-16,EV,N11548,4689,EWR,IAD,53,212,9,51
2013,1,9,1658,-12,1759,-21,EV,N13914,4316,EWR,BWI,37,169,16,58
2013,2,15,1439,-6,1659,-11,MQ,N531MQ,4669,LGA,ATL,123,762,14,39
2013,12,28,803,-2,1010,-17,EV,N21154,4407,EWR,OMA,164,1134,8,3
2013,9,22,1450,-5,1758,3,DL,N334NB,2181,LGA,MCO,143,950,14,50
2013,10,29,655,-5,831,-2,UA,N479UA,331,LGA,ORD,127,733,6,55
2013,6,30,1303,8,1612,31,UA,N17128,1109,EWR,MCO,140,937,13,3
2013,3,26,1459,-6,1756,-26,UA,N37267,1178,EWR,AUS,217,1504,14,59
2013,3,20,711,-4,1024,-11,AA,N3KBAA,825,JFK,FLL,170,1069,7,11
2013,10,23,1940,-7,2304,14,B6,N634JB,201,JFK,FLL,163,1069,19,40
2013,7,26,819,-6,1117,12,AA,N3ELAA,719,LGA,DFW,185,1389,8,19
2013,5,1,951,51,1227,23,B6,N624JB,507,EWR,FLL,145,1065,9,51
2013,6,1,1502,3,1618,-15,9E,N8747B,4105,JFK,IAD,44,228,15,2
2013,12,28,1817,2,2022,-22,9E,N930XJ,2923,JFK,MSP,159,1029,18,17
2013,7,30,1507,2,1744,-14,UA,N832UA,503,EWR,AUS,194,1504,15,7
2013,9,12,2028,179,2242,175,UA,N39423,1635,EWR,PHX,275,2133,20,28
2013,6,26,913,-2,1025,-14,DL,N332NB,867,JFK,BOS,38,187,9,13
2013,12,22,822,2,956,16,MQ,N806MQ,3370,JFK,DCA,66,213,8,22
2013,9,22,1437,-3,1745,3,DL,N338NB,1902,LGA,PBI,144,1035,14,37
2013,10,10,1451,16,1613,4,UA,N844UA,460,EWR,CLE,61,404,14,51
2013,4,11,1906,11,2238,-2,VX,N628VA,29,JFK,SFO,351,2586,19,6
2013,10,11,1350,65,1617,37,WN,N931WN,3616,EWR,HOU,190,1411,13,50
2013,1,6,626,-4,1154,14,AA,N3HBAA,413,JFK,SJU,197,1598,6,26
2013,11,17,1733,328,1955,385,WN,N784SW,483,EWR,MDW,148,711,17,33
2013,8,5,1021,-4,1230,5,MQ,N502MQ,3689,LGA,DTW,81,502,10,21
2013,7,2,1300,5,1650,3,UA,N37419,1708,EWR,SJU,207,1608,13,0
2013,3,19,1339,-1,1648,0,B6,N706JB,83,JFK,SEA,339,2422,13,39
2013,5,21,954,-5,1108,-2,EV,N833AS,5711,JFK,IAD,54,228,9,54
2013,2,25,727,-3,1022,-18,AA,N503AA,715,LGA,DFW,213,1389,7,27
2013,7,14,1708,3,1908,30,UA,N15712,1150,EWR,ORD,100,719,17,8
2013,8,14,1940,10,2324,36,B6,N580JB,71,JFK,SLC,267,1990,19,40
2013,4,7,857,-3,1153,-23,DL,N348NB,874,LGA,MIA,151,1096,8,57
2013,10,21,1804,-6,1939,-16,MQ,N537MQ,3526,LGA,CMH,77,479,18,4
2013,5,21,1824,24,1952,17,WN,N226WN,504,EWR,MDW,105,711,18,24
2013,1,15,1737,57,1957,101,EV,N26545,4485,EWR,RDU,95,416,17,37
2013,3,22,609,-1,858,-12,AA,N5EDAA,1895,EWR,MIA,149,1085,6,9
2013,3,18,1308,8,1515,10,9E,N8907A,3867,EWR,CVG,98,569,13,8
2013,3,28,1623,-7,1830,-23,DL,N371NB,1771,JFK,DTW,82,509,16,23
2013,8,18,1735,-10,1909,-16,MQ,N535MQ,3301,LGA,RDU,73,431,17,35
2013,10,29,753,-7,1028,-20,DL,N3754A,1959,JFK,MCO,129,944,7,53
2013,7,13,1024,-6,1319,-26,AA,N332AA,179,JFK,SFO,322,2586,10,24
2013,12,10,1325,15,1635,37,UA,N29129,1641,EWR,MCO,159,937,13,25
2013,11,10,1756,16,2130,12,B6,N804JB,135,JFK,PHX,296,2153,17,56
2013,11,1,1837,17,2130,5,UA,N468UA,604,EWR,FLL,156,1065,18,37
2013,12,16,1706,1,1921,12,US,N171US,894,LGA,CLT,98,544,17,6
2013,1,12,939,19,1118,-7,MQ,N523MQ,4582,LGA,CLT,76,544,9,39
2013,12,1,1247,47,1606,56,AA,N336AA,3,JFK,LAX,340,2475,12,47
2013,10,2,815,-5,1100,-10,B6,N187JB,281,JFK,HOU,190,1428,8,15
2013,5,20,1451,-6,1743,-8,B6,N606JB,151,JFK,MCO,137,944,14,51
2013,12,4,1857,22,2104,6,9E,N932XJ,2911,JFK,CVG,94,589,18,57
2013,5,17,1730,-1,2040,-4,B6,N627JB,359,JFK,BUR,328,2465,17,30
2013,10,6,2100,42,2156,12,9E,N8580A,3885,JFK,BWI,38,184,21,0
2013,9,18,552,-8,726,-23,DL,N361NB,731,LGA,DTW,74,502,5,52
2013,2,12,1541,-4,1643,-20,9E,N8974C,3635,JFK,BWI,38,184,15,41
2013,4,30,1133,-13,1243,-17,EV,N12921,3815,EWR,ORF,50,284,11,33
2013,2,13,1631,-4,1757,-19,UA,N25705,17,EWR,CLE,66,404,16,31
2013,2,24,608,-7,832,12,US,N722US,829,JFK,CLT,96,541,6,8
2013,7,1,1131,80,1423,87,UA,N491UA,528,EWR,TPA,151,997,11,31
2013,1,30,754,-6,906,-2,US,N944UW,2118,LGA,BOS,41,184,7,54
2013,9,25,923,-7,1120,-19,EV,N720EV,5483,LGA,MEM,124,963,9,23
2013,9,17,846,16,1017,22,EV,N14923,5813,EWR,RIC,51,277,8,46
2013,2,4,1449,-3,1643,-12,DL,N946DL,1231,LGA,DTW,94,502,14,49
2013,1,13,1849,-1,2241,1,VX,N621VA,29,JFK,SFO,343,2586,18,49
2013,10,7,806,1,1138,32,DL,N323NB,1109,LGA,TPA,161,1010,8,6
2013,6,6,605,-10,744,-22,US,N108UW,1965,EWR,CLT,79,529,6,5
2013,12,6,1345,-10,1532,-18,MQ,N524MQ,3340,LGA,DTW,84,502,13,45
2013,3,25,2221,161,117,152,B6,N517JB,381,LGA,FLL,157,1076,22,21
2013,1,25,1000,-5,1257,-6,DL,N3746H,1529,JFK,LAS,327,2248,10,0
2013,1,26,1101,92,1536,69,B6,N510JB,215,EWR,SJU,196,1608,11,1
2013,5,26,1628,-1,1847,-6,US,N534UW,17,JFK,PHX,274,2153,16,28
2013,5,3,2024,-6,2135,-15,WN,N958WN,490,EWR,MDW,98,711,20,24
2013,5,15,805,-5,1020,-29,DL,N689DL,1429,JFK,LAS,280,2248,8,5
2013,10,21,1451,-4,1741,-9,AA,N5EYAA,2285,JFK,MCO,139,944,14,51
2013,5,7,1250,71,1415,59,EV,N13202,4625,EWR,RDU,65,416,12,50
2013,8,4,1939,4,2248,-14,DL,N6707A,87,JFK,SLC,287,1990,19,39
2013,9,15,1659,-1,2004,-14,DL,N722TW,95,JFK,LAX,330,2475,16,59
2013,10,19,1407,-8,1550,-15,MQ,N507MQ,3588,LGA,MSP,148,1020,14,7
2013,12,31,602,-3,744,-21,DL,N358NB,2505,EWR,DTW,87,488,6,2
2013,6,26,800,0,952,-27,9E,N605LR,3507,JFK,MSY,149,1182,8,0
2013,9,2,2054,98,2346,92,B6,N624JB,883,JFK,MCO,127,944,20,54
2013,5,28,1541,-4,1926,16,AA,N327AA,133,JFK,LAX,330,2475,15,41
2013,10,9,1615,15,1750,10,9E,N937XJ,3357,LGA,BNA,104,764,16,15
2013,8,7,1318,-7,1610,65,MQ,N722MQ,3493,LGA,CLE,69,419,13,18
2013,1,20,1159,-11,1302,-8,WN,N481WN,477,EWR,BWI,45,169,11,59
2013,3,26,1336,1,1824,-12,UA,N77066,15,EWR,HNL,629,4963,13,36
2013,7,21,2020,-10,2154,-12,9E,N904XJ,3395,JFK,DCA,40,213,20,20
2013,4,30,1958,-2,2218,-27,DL,N917DL,1147,LGA,ATL,105,762,19,58
2013,3,6,1113,44,1254,19,EV,N740EV,5134,EWR,DTW,86,488,11,13
2013,8,15,1157,-3,1458,22,DL,N900DE,1947,LGA,ATL,120,762,11,57
2013,3,2,819,-3,1104,10,EV,N13908,4388,EWR,JAX,144,820,8,19
2013,1,24,1123,-2,1438,-1,B6,N807JB,673,JFK,LAX,355,2475,11,23
2013,3,4,600,0,710,-23,UA,N405UA,379,LGA,ORD,113,733,6,0
2013,9,13,745,-5,1029,-15,UA,N541UA,297,EWR,LAX,317,2454,7,45
2013,7,22,1639,9,2100,75,B6,N559JB,1801,JFK,FLL,154,1069,16,39
2013,10,22,753,-12,1106,-33,9E,N922XJ,3489,LGA,RSW,168,1080,7,53
2013,11,7,1750,25,2058,26,DL,N395DN,1519,EWR,SLC,283,1969,17,50
2013,6,13,653,-2,910,4,US,N601AW,334,EWR,PHX,287,2133,6,53
2013,5,12,1257,-3,1521,2,EV,N197PQ,4898,EWR,ATL,115,746,12,57
2013,3,24,852,-1,1027,-15,UA,N494UA,649,EWR,CLE,72,404,8,52
2013,12,15,2124,-4,2322,1,UA,N801UA,289,EWR,DTW,88,488,21,24
2013,6,10,2036,156,2142,132,WN,N969WN,625,EWR,MDW,104,711,20,36
2013,9,28,2054,1,2239,-34,EV,N14180,4212,EWR,MSY,140,1167,20,54
2013,8,6,1254,-6,1547,-8,VX,N839VA,165,EWR,LAX,328,2454,12,54
2013,10,3,945,-15,1100,-28,UA,N817UA,258,EWR,ORD,109,719,9,45
2013,7,17,1044,-11,1224,-11,MQ,N725MQ,3466,LGA,RDU,67,431,10,44
2013,9,1,1024,-6,1321,-19,VX,N526VA,187,EWR,SFO,339,2565,10,24
2013,1,5,1523,-4,1703,3,EV,N11547,4502,EWR,BNA,139,748,15,23
2013,6,18,1023,-6,1236,-6,EV,N11155,5806,EWR,OMA,171,1134,10,23
2013,3,4,2047,47,2321,17,UA,N411UA,524,EWR,IAH,196,1400,20,47
2013,1,7,2126,-3,2229,-2,EV,N15572,4088,EWR,DCA,39,199,21,26
2013,10,4,1852,-8,2008,-53,9E,N602LR,3433,JFK,PIT,55,340,18,52
2013,4,14,2004,4,2323,-2,VX,N641VA,415,JFK,LAX,354,2475,20,4
2013,9,15,636,-4,904,4,DL,N969DL,27,JFK,ATL,117,760,6,36
2013,2,25,1558,-2,1701,-31,9E,N932XJ,3453,JFK,BOS,35,187,15,58
2013,6,17,1002,2,1255,-10,UA,N12218,1170,EWR,FLL,158,1065,10,2
2013,10,10,755,0,927,-8,MQ,N804MQ,3363,JFK,RDU,71,427,7,55
2013,1,16,1811,-9,2151,1,AA,N3EAAA,119,EWR,LAX,371,2454,18,11
2013,11,14,1251,4,1410,-5,EV,N14542,4682,EWR,PIT,53,319,12,51
2013,7,30,557,-3,829,-22,B6,N509JB,371,LGA,FLL,135,1076,5,57
2013,5,28,1922,77,2222,75,UA,N23707,195,EWR,DFW,178,1372,19,22
2013,9,21,607,-3,854,-1,AA,N3GEAA,1103,LGA,DFW,204,1389,6,7
2013,5,22,1900,15,2225,29,DL,N906DE,2391,JFK,TPA,135,1005,19,0
2013,3,28,725,-5,1011,-29,AA,N522AA,715,LGA,DFW,198,1389,7,25
2013,10,10,1859,102,2035,87,EV,N14143,4411,EWR,MEM,128,946,18,59
2013,11,17,832,37,1006,24,9E,N8412F,2939,JFK,PIT,65,340,8,32
2013,6,5,1947,17,2155,16,9E,N908XJ,3416,JFK,RDU,69,427,19,47
2013,3,12,826,1,1125,-8,B6,N556JB,181,JFK,SAN,326,2446,8,26
2013,5,23,2109,54,34,86,B6,N655JB,43,JFK,MCO,131,944,21,9
2013,6,25,1558,38,1959,72,UA,N12218,1735,EWR,SFO,341,2565,15,58
2013,8,30,1939,-1,2058,-49,9E,N932XJ,3376,JFK,RDU,64,427,19,39
2013,10,2,1535,14,1841,22,UA,N14107,1600,EWR,LAX,334,2454,15,35
2013,9,14,1210,-5,1451,-14,DL,N310NW,1685,LGA,MCO,128,950,12,10
2013,2,6,1625,-5,1818,11,EV,N12163,4702,EWR,GSO,78,445,16,25
2013,3,21,1528,-2,1844,-38,DL,N718TW,1322,JFK,SFO,349,2586,15,28
2013,11,30,1543,-2,1738,-32,MQ,N681MQ,2963,JFK,CVG,95,589,15,43
2013,9,18,858,-2,1159,-5,DL,N727TW,120,JFK,LAX,319,2475,8,58
2013,7,4,1258,-2,1528,-27,VX,N637VA,411,JFK,LAX,304,2475,12,58
2013,12,29,1935,5,2029,-22,UA,N76514,1047,EWR,BOS,31,200,19,35
2013,3,13,1600,-5,1917,-22,DL,N938DL,1508,JFK,RSW,170,1074,16,0
2013,12,17,716,16,1031,6,VX,N624VA,399,JFK,LAX,335,2475,7,16
2013,7,22,722,32,827,19,EV,N16919,5811,EWR,BUF,46,282,7,22
2013,1,19,747,7,925,-6,EV,N22909,4459,EWR,STL,137,872,7,47
2013,12,6,1803,3,2005,23,UA,N461UA,691,LGA,ORD,124,733,18,3
2013,10,5,2134,4,2332,-27,B6,N763JB,97,JFK,DEN,218,1626,21,34
2013,5,30,750,-10,941,-44,UA,N524UA,561,LGA,DEN,202,1620,7,50
2013,3,19,1850,-5,2023,-28,9E,N926XJ,3374,JFK,PIT,69,340,18,50
2013,11,19,800,-3,1057,-9,UA,N830UA,450,EWR,DFW,201,1372,8,0
2013,7,5,1433,2,1714,-14,UA,N420UA,322,LGA,IAH,196,1416,14,33
2013,3,17,1527,-8,1825,-25,AA,N3HKAA,763,LGA,DFW,214,1389,15,27
2013,9,8,1815,-5,2008,-33,9E,N8577D,4245,JFK,CHS,87,636,18,15
2013,10,22,1933,-7,2112,-13,MQ,N829MQ,3374,JFK,RDU,75,427,19,33
2013,2,17,621,-9,902,-24,B6,N524JB,983,LGA,TPA,143,1010,6,21
2013,5,5,1805,0,2119,-9,B6,N561JB,217,JFK,LGB,327,2465,18,5
2013,7,5,1754,-6,2056,-6,B6,N608JB,359,JFK,BUR,322,2465,17,54
2013,5,30,1604,4,1948,-3,DL,N6712B,2065,JFK,SFO,356,2586,16,4
2013,8,16,1734,4,1927,-24,F9,N211FR,837,LGA,DEN,209,1620,17,34
2013,9,2,1019,-10,1206,-23,9E,N8541D,3660,LGA,CMH,77,479,10,19
2013,4,30,1103,-12,1259,-6,MQ,N722MQ,4485,LGA,CMH,72,479,11,3
2013,10,14,1310,10,1428,-2,UA,N17139,1734,EWR,ORD,111,719,13,10
2013,3,18,1814,49,2135,59,DL,N357NW,1185,EWR,SLC,277,1969,18,14
2013,1,31,2139,59,53,68,B6,N267JB,629,JFK,HOU,225,1428,21,39
2013,3,21,1627,-6,1755,-15,EV,N15555,3839,EWR,GSO,73,445,16,27
2013,9,12,1213,-2,1614,65,DL,N366NW,1685,LGA,MCO,124,950,12,13
2013,2,25,817,1,1125,-10,UA,N57852,1223,EWR,LAX,335,2454,8,17
2013,3,27,749,-6,944,-23,9E,N8836A,3879,EWR,CVG,97,569,7,49
2013,6,3,1859,4,2221,6,VX,N639VA,29,JFK,SFO,335,2586,18,59
2013,12,18,2048,10,2239,-20,9E,N8698A,3681,LGA,GSP,91,610,20,48
2013,6,11,949,-11,1100,-33,UA,N821UA,544,LGA,ORD,104,733,9,49
2013,11,10,931,-5,1047,-5,B6,N346JB,116,JFK,SYR,50,209,9,31
2013,6,7,1607,12,1805,0,EV,N12195,4328,EWR,MSY,163,1167,16,7
2013,7,23,1337,43,1528,87,B6,N334JB,1318,JFK,BOS,51,187,13,37
2013,3,13,1648,43,1939,28,B6,N547JB,157,JFK,MCO,150,944,16,48
2013,1,11,1025,0,1114,-17,B6,N644JB,1026,JFK,BOS,32,187,10,25
2013,10,26,635,-5,948,2,UA,N577UA,421,EWR,SFO,353,2565,6,35
2013,7,23,2049,109,6,116,DL,N3734B,2159,JFK,MCO,124,944,20,49
2013,11,24,2100,20,2257,-3,9E,N8936A,4033,LGA,TYS,102,647,21,0
